id,city,country,region,short_description,budget_level,master_travel_score,rank_overall,data_sources,source_count,climate_zone,climate_avg_temp_c,climate_source,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,composite_score,ideal_weekend,ideal_short_trip,ideal_one_week,ideal_long_trip,meteo_avg_temp_c,meteo_annual_precip_mm,meteo_avg_daily_sun_h,meteo_avg_comfort,meteo_best_comfort_month,meteo_wet_months,meteo_cold_months,meteo_hot_months,image_score,image_count,avg_text_quality,avg_colorfulness,avg_brightness,avg_contrast,avg_attractiveness,col_cost_of_living_index,col_rent_index,col_groceries_index,col_restaurant_index,col_purchasing_power_index,col_affordability_tier,col_value_score
ba4d54dd-0e8d-4039-aad9-1f246fdacadb,Skopje,North Macedonia,europe,"Wandering through eclectic streets, you'll encounter a blend of ancient history and modern quirks, with vibrant markets and grand statues at every turn.",Budget,5.11,377,climate|cost|wtc_ratings,3,Temperate,13.6,meteostat,4,3,3,1,3,3,2,3,3,2.78,True,True,False,False,13.6,5579.8,6.63,7.85,5.0,68.0,58.0,0.0,,,,,,,,31.38,6.06,26.95,21.02,35.44,Budget,1.129
6ce8aa84-b119-4e84-aaec-fc4a2471cc9e,Cork,Ireland,europe,"Charming streets lined with colorful shops and lively pubs create a welcoming vibe, while the nearby coast offers stunning natural beauty.",Mid-range,5.1,378,climate|cost|wtc_ratings,3,Temperate,10.02,meteostat,4,3,4,2,3,4,3,3,3,3.22,True,True,False,False,10.02,17481.0,4.02,7.07,7.0,84.0,88.0,0.0,,,,,,,,76.05,42.08,62.1,80.4,82.27,Expensive,1.082
43e082aa-865c-4847-a8f3-7ee4e77c05de,Bologna,Italy,europe,"Strolling under ancient porticoes, savoring rich aromas of fresh pasta, and enjoying lively piazzas create a warm, welcoming atmosphere.",Mid-range,5.09,379,climate|cost|wtc_ratings,3,Temperate,14.67,meteostat,5,2,3,1,3,5,3,4,2,3.11,True,True,True,False,14.67,1176.3,4.4,7.33,10.0,9.0,60.0,0.0,,,,,,,,66.47,20.55,57.95,70.58,61.74,Expensive,0.929
d0a7fef1-2591-401c-adb2-50b1a432982f,Vladivostok,Russia,asia,"Sweeping ocean views, bustling ports, and a mix of Russian and Asian influences create a dynamic and intriguing atmosphere.",Mid-range,5.09,380,climate|cost|wtc_ratings,3,Cool,5.4,meteostat,4,3,4,2,3,3,2,3,3,3.0,False,True,True,False,5.4,12813.0,5.68,6.24,6.0,82.0,98.0,0.0,,,,,,,,35.26,13.09,29.86,34.56,37.41,Mid-range,1.061
978b5150-6f7a-49df-948b-6100df026098,Bristol,United Kingdom,europe,Historic streets lined with vibrant street art and cozy pubs create a lively yet laid-back atmosphere perfect for leisurely exploration.,Mid-range,5.09,381,climate|cost|wtc_ratings,3,Temperate,10.88,meteostat,4,3,3,2,4,4,3,4,2,3.22,True,True,True,False,10.88,573.7,,6.61,7.0,4.0,22.0,0.0,,,,,,,,69.65,31.84,56.58,76.79,88.78,Expensive,1.275
0949dd9a-c23e-45c7-b1cf-bdd110a760c8,Bath,United Kingdom,europe,"Charming cobblestone streets, historic architecture, and the soothing warmth of natural hot springs create a serene and inviting experience.",Mid-range,5.09,382,climate|cost|wtc_ratings,3,Temperate,10.88,meteostat,5,2,3,1,3,4,5,3,3,3.22,True,True,False,False,10.88,573.7,,6.61,7.0,4.0,22.0,0.0,,,,,,,,69.65,31.84,56.58,76.79,88.78,Expensive,1.275
f01a2bac-182f-4a9a-bd44-d75f65b50bd7,Guimarães,Portugal,europe,"Cobblestone streets, medieval architecture, and a welcoming atmosphere make wandering feel like stepping back in time, rich with history and charm.",Mid-range,5.08,383,climate|cost|wtc_ratings,3,Temperate,15.17,meteostat,4,3,3,1,2,4,3,3,3,2.89,True,True,False,False,15.17,2324.0,,7.88,8.0,9.0,11.0,0.0,,,,,,,,47.94,20.73,39.01,40.26,46.8,Mid-range,0.976
84861e0c-6b58-4b8f-a16e-ca371a9c01cd,Amman,Jordan,middle_east,"Bustling markets, aromatic spices, and ancient ruins create a vibrant atmosphere that blends history with the lively rhythms of modern life.",Mid-range,5.08,384,visual|cost|wtc_ratings,3,Unknown,,meteostat,4,3,3,1,3,4,3,4,2,3.0,True,True,True,False,,,,,,,,,34.1,2.0,3.0,62.744,109.809,55.39,3.695,49.19,9.23,40.81,41.16,31.34,Mid-range,0.637
90ca1550-325d-4036-ae5a-5a2d7518d12a,Launceston,Australia,oceania,"Charming streets lined with heritage buildings, surrounded by lush parks and vineyards, offer a welcoming atmosphere with a touch of rustic elegance.",Mid-range,5.07,385,climate|cost|wtc_ratings,3,Temperate,12.9,meteostat,3,4,5,2,2,3,3,3,4,3.22,True,True,False,False,12.9,8982.4,,7.04,1.0,77.0,20.0,0.0,,,,,,,,77.75,36.84,77.44,72.95,104.63,Expensive,1.346
4b7bab82-52b8-4827-a591-750c48a47f39,Strasbourg,France,europe,"Charming cobblestone streets lined with half-timbered houses, the aroma of freshly baked pastries, and the gentle flow of the canals create a fairy-tale ambiance.",Mid-range,5.07,386,climate|cost|wtc_ratings,3,Temperate,11.76,meteostat,5,2,3,1,3,4,3,4,3,3.11,True,True,True,False,11.76,8722.0,5.06,7.73,6.0,83.0,74.0,0.0,,,,,,,,74.13,25.33,73.64,71.84,85.41,Expensive,1.152
fa445d6d-7fb4-4832-ba37-08ff468a1430,Kyoto,Japan,asia,"Serene temples and vibrant gardens blend with the gentle rustle of bamboo forests, creating a tranquil yet deeply enriching experience.",Luxury,5.07,387,climate|cost|wtc_ratings,3,Temperate,16.55,meteostat,5,2,4,1,2,5,3,3,4,3.22,False,True,True,False,16.55,16302.8,,7.01,6.0,59.0,50.0,17.0,,,,,,,,77.03,25.86,81.31,45.4,87.11,Expensive,1.131
be181851-282e-409b-9626-1da82ed060f5,Verona,Italy,europe,"Charming streets with a romantic vibe, historic architecture, and cozy piazzas invite leisurely strolls and delightful discoveries at every turn.",Mid-range,5.06,388,climate|cost|wtc_ratings,3,Temperate,14.32,meteostat,5,2,3,1,3,4,3,4,3,3.11,True,True,False,False,14.32,4894.6,4.52,7.19,6.0,32.0,60.0,0.0,,,,,,,,66.47,20.55,57.95,70.58,61.74,Expensive,0.929
62caf451-c399-4d64-a770-1efd93a603ef,Sucre,Bolivia,south_america,"Whitewashed colonial buildings, vibrant plazas, and a laid-back atmosphere invite you to wander cobblestone streets and soak in the rich history.",Budget,5.05,389,climate|cost|wtc_ratings,3,Temperate,14.94,meteostat,4,3,3,1,2,3,2,2,4,2.67,True,True,True,False,14.94,4159.1,7.62,8.7,8.0,39.0,0.0,0.0,,,,,,,,34.77,10.18,31.26,24.97,36.04,Budget,1.037
7f89f78c-acd0-4474-ba0b-f5a3480265f7,Lugano,Switzerland,europe,"Nestled by a serene lake and surrounded by lush mountains, this charming spot offers a delightful blend of Swiss and Italian cultures.",Luxury,5.05,390,climate|cost|wtc_ratings,3,Temperate,13.49,meteostat,3,3,5,2,3,4,4,3,4,3.44,True,True,True,False,13.49,21715.5,6.02,8.1,6.0,84.0,64.0,0.0,,,,,,,,123.35,53.54,128.13,122.09,118.44,Premium,0.96
c0890bb0-1dc1-44ea-aaae-323f7eae6891,Turin,Italy,europe,"Strolling through elegant piazzas and baroque architecture, you'll feel the city's rich history and vibrant cultural scene come alive around you.",Mid-range,5.04,391,climate|cost|wtc_ratings,3,Temperate,12.32,meteostat,5,2,3,1,3,4,3,4,2,3.0,True,True,True,False,12.32,10913.2,5.78,8.01,7.0,82.0,71.0,0.0,,,,,,,,66.47,20.55,57.95,70.58,61.74,Expensive,0.929
917e3c0b-4f5f-4333-b873-ccd8836da874,San Antonio,United States,north_america,Historic missions and lively riverside pathways invite you to wander through a city rich with cultural charm and Texan hospitality.,Mid-range,5.04,392,climate|cost|wtc_ratings,3,Warm/Mediterranean,21.12,meteostat,4,3,3,1,3,4,3,4,2,3.0,True,True,True,False,21.12,0.0,,8.24,10.0,0.0,8.0,36.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
db933be3-64bc-4471-b1e5-ad29a27b56c6,Bled,Slovenia,europe,"A serene lakeside town where the emerald waters reflect the surrounding mountains, offering a peaceful escape and stunning natural beauty.",Mid-range,5.04,393,climate|cost|wtc_ratings,3,Temperate,10.42,meteostat,3,4,5,2,2,3,3,2,4,3.11,True,True,False,False,10.42,3417.2,,6.32,8.0,17.0,41.0,0.0,,,,,,,,53.88,17.9,47.71,46.74,59.48,Mid-range,1.104
e570ec15-1d11-49e6-8a55-1243633a8668,Harare,Zimbabwe,africa,"Vibrant streets filled with colorful markets, the scent of blooming jacarandas, and a lively atmosphere make every moment feel uniquely captivating.",Budget,5.03,394,climate|cost|wtc_ratings,3,Warm/Mediterranean,19.04,meteostat,3,3,4,1,2,3,2,3,3,2.67,False,True,True,False,19.04,6433.2,9.45,9.29,9.0,51.0,0.0,0.0,,,,,,,,45.68,8.75,39.88,38.13,19.07,Mid-range,0.417
4dd122b5-7ab0-48b0-999b-dd08231fd517,Utrecht,Netherlands,europe,"Charming canals lined with cozy cafés and historic buildings create a warm, inviting atmosphere perfect for leisurely strolls and quiet exploration.",Mid-range,5.02,395,climate|cost|wtc_ratings,3,Temperate,10.88,meteostat,4,2,3,1,4,4,3,4,3,3.11,True,True,False,False,10.88,12191.0,5.01,7.63,6.0,83.0,81.0,0.0,,,,,,,,75.66,36.06,65.49,76.35,87.99,Expensive,1.163
dfed6949-406d-4064-8c2e-5c794ded2e27,Tirana,Albania,europe,"Vibrant streets filled with eclectic architecture, lively markets, and welcoming locals create an inviting atmosphere that feels both dynamic and laid-back.",Budget,5.02,396,climate|cost|wtc_ratings,3,Temperate,16.05,meteostat,3,3,3,2,3,3,3,3,2,2.78,True,True,False,False,16.05,3136.5,4.16,7.72,5.0,13.0,41.0,0.0,,,,,,,,35.5,8.47,29.32,25.82,30.19,Mid-range,0.85
2af06632-f7aa-4f48-88ff-a7f90e8da41e,San Jose,United States,north_america,"A blend of innovation and natural beauty, with sunlit streets, tech-savvy energy, and nearby escapes to lush parks and rolling hills.",Luxury,5.01,397,climate|cost|wtc_ratings,3,Temperate,15.69,meteostat,3,3,4,2,3,3,3,4,2,3.0,True,True,True,False,15.69,2.3,,8.11,9.0,1.0,6.0,0.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
46cdc57e-d4d6-49a4-819a-5b8161bbdb3e,Malmö,Sweden,europe,"Charming canals, innovative architecture, and a laid-back vibe make it perfect for leisurely strolls and exploring vibrant cultural scenes.",Mid-range,4.99,398,climate|cost|wtc_ratings,3,Cool,9.62,meteostat,4,3,3,3,3,4,3,4,2,3.22,True,True,False,False,9.62,1011.8,5.4,6.35,5.0,9.0,86.0,0.0,,,,,,,,71.74,25.86,65.78,72.61,98.14,Expensive,1.368
f7d86453-1908-48d0-9b86-63c6a6b7c2ae,Bukhara,Uzbekistan,asia,"Wandering through ancient streets, you'll feel the echoes of history in every corner, with vibrant markets and the scent of spices filling the air.",Budget,4.97,399,climate|cost|wtc_ratings,3,Temperate,16.24,meteostat,5,2,3,1,2,3,2,3,4,2.78,True,True,True,False,16.24,429.5,,7.01,9.0,17.0,61.0,35.0,,,,,,,,27.31,9.29,26.83,24.22,22.37,Budget,0.819
b4e07312-dd97-45dd-9ed0-53654f6e5056,Pisa,Italy,europe,"Charming narrow streets open up to sunlit squares, with the aroma of fresh pasta and the sound of church bells filling the air.",Mid-range,4.97,400,climate|cost|wtc_ratings,3,Temperate,15.33,meteostat,4,2,3,2,3,4,3,3,2,2.89,True,True,False,False,15.33,12642.5,6.67,8.61,6.0,84.0,45.0,0.0,,,,,,,,66.47,20.55,57.95,70.58,61.74,Expensive,0.929
9c6dae1f-2059-4196-804f-fcd440fb19d0,Brno,Czech Republic,europe,"Charming cobblestone streets and vibrant student life create an inviting energy, while historic architecture and cozy cafés offer delightful moments of discovery.",Budget,4.96,401,climate|cost|wtc_ratings,3,Temperate,10.54,meteostat,4,3,3,1,3,4,3,3,2,2.89,True,True,False,False,10.54,7435.5,5.1,7.41,6.0,84.0,82.0,0.0,,,,,,,,48.24,18.4,42.76,36.72,66.47,Mid-range,1.378
1a3cc3d3-d65f-481f-acc0-424bd9c3210e,Richmond,United States,north_america,"Historic streets lined with charming brick buildings, vibrant art scenes, and the gentle flow of the James River create a welcoming atmosphere.",Mid-range,4.95,402,climate|cost|wtc_ratings,3,Temperate,15.69,meteostat,4,3,3,2,3,4,3,3,3,3.11,True,True,True,False,15.69,16468.0,,6.99,5.0,82.0,57.0,3.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
ba72b976-10f9-4415-a818-32cf17d8e649,Copenhagen,Denmark,europe,"Charming canals, vibrant neighborhoods, and a seamless blend of modern design with historic architecture create a cozy yet dynamic atmosphere.",Mid-range,4.95,403,climate|cost|wtc_ratings,3,Cool,9.93,meteostat,5,2,3,2,4,4,3,5,2,3.33,True,True,True,False,9.93,9503.0,,6.1,7.0,82.0,86.0,0.0,,,,,,,,84.12,33.23,68.6,98.75,99.45,Expensive,1.182
4311c598-a756-4776-ab4a-aab47d5252b7,Rennes,France,europe,"Charming streets lined with timber-framed houses, lively markets, and a vibrant student atmosphere create a welcoming and dynamic experience.",Mid-range,4.94,404,climate|cost|wtc_ratings,3,Temperate,12.29,meteostat,4,2,3,2,3,4,3,3,3,3.0,True,True,False,False,12.29,9497.0,5.17,8.09,6.0,83.0,66.0,0.0,,,,,,,,74.13,25.33,73.64,71.84,85.41,Expensive,1.152
9a4f8eec-e269-42bb-96bd-4c0e0a82df57,Frankfurt,Germany,europe,"Skyscrapers and historic charm blend seamlessly, offering a dynamic cityscape where modernity meets tradition, all underlined by a vibrant cultural scene.",Mid-range,4.94,405,climate|cost|wtc_ratings,3,Temperate,11.88,meteostat,4,2,3,1,4,4,3,5,2,3.11,True,True,True,False,11.88,8984.3,,6.67,7.0,84.0,72.0,0.0,,,,,,,,65.58,27.62,52.31,60.91,103.08,Expensive,1.572
031fc396-76f4-4789-ad26-26a0ca29b267,Washington DC,United States,north_america,"Monument-lined streets, vibrant museums, and lively neighborhoods create an engaging atmosphere, blending history with modern culture and diverse culinary experiences.",Mid-range,4.93,406,climate|cost|wtc_ratings,3,Temperate,15.62,meteostat,5,2,3,1,3,4,3,5,2,3.11,True,True,True,False,15.62,15350.0,,6.91,9.0,84.0,57.0,6.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
1eff31fe-7c4b-4c44-8903-21af5c9cee6f,Uluru,Australia,oceania,"The vast, red desert landscape is both humbling and awe-inspiring, with sunsets casting a magical glow over the ancient rock formations.",Luxury,4.93,407,climate|cost|wtc_ratings,3,Warm/Mediterranean,22.67,meteostat,4,4,5,1,1,3,3,1,5,3.0,False,True,True,False,22.67,3123.6,,8.27,4.0,70.0,0.0,10.0,,,,,,,,77.75,36.84,77.44,72.95,104.63,Expensive,1.346
cc8ddc39-c410-4a92-aefc-09cfee5dbc79,Yangon,Myanmar,asia,"Bustling streets filled with vibrant markets, golden pagodas glistening in the sun, and the warm smiles of locals create a welcoming energy.",Budget,4.92,408,climate|cost|wtc_ratings,3,Tropical/Hot,27.65,meteostat,4,3,3,1,2,4,3,3,2,2.78,False,True,True,False,27.65,30670.5,,7.36,1.0,69.0,0.0,58.0,,,,,,,,35.67,21.18,37.63,20.0,13.84,Mid-range,0.388
2ea04a64-c0d2-4cad-8923-b83c11109f4b,Oslo,Norway,europe,"Modern architecture meets stunning natural landscapes, with serene fjords and vibrant city life offering a unique blend of tranquility and excitement.",Luxury,4.91,409,climate|cost|wtc_ratings,3,Cool,7.24,meteostat,4,3,4,2,3,4,4,4,3,3.44,True,True,True,False,7.24,12286.0,5.08,6.12,6.0,84.0,99.0,0.0,,,,,,,,100.9,34.68,97.31,105.49,83.11,Premium,0.824
39e15d15-ec4c-4ba9-9cd5-6775945aad8f,Dublin,Ireland,europe,"Charming cobblestone streets, lively pubs filled with music, and a rich tapestry of history create a welcoming and vibrant atmosphere.",Mid-range,4.91,410,climate|cost|wtc_ratings,3,Cool,9.63,meteostat,4,2,3,2,4,4,3,4,2,3.11,True,True,True,False,9.63,10889.0,4.13,7.2,7.0,82.0,91.0,0.0,,,,,,,,76.05,42.08,62.1,80.4,82.27,Expensive,1.082
77b02e0f-770c-4fa7-b0a5-7cde588b203d,Québec City,Canada,north_america,"Cobblestone streets and historic architecture create a charming, old-world atmosphere, while the aroma of fresh pastries fills the crisp air.",Mid-range,4.9,411,climate|cost|wtc_ratings,3,Cool,6.85,meteostat,5,3,4,2,3,4,3,3,3,3.33,True,True,True,False,6.85,15373.3,,5.0,7.0,80.0,48.0,0.0,,,,,,,,70.22,34.33,70.01,67.86,87.98,Expensive,1.253
ae4f0783-8381-40aa-a59f-21ac90f3ac43,Leipzig,Germany,europe,"Charming cobblestone streets, vibrant arts scene, and lively music venues create a welcoming vibe that's both culturally rich and refreshingly laid-back.",Mid-range,4.88,412,climate|cost|wtc_ratings,3,Temperate,10.48,meteostat,4,2,3,1,4,4,3,4,2,3.0,True,True,True,False,10.48,8372.0,4.66,7.29,6.0,84.0,83.0,0.0,,,,,,,,65.58,27.62,52.31,60.91,103.08,Expensive,1.572
b893d102-fb92-4032-9117-5826ef4cf1aa,Nara,Japan,asia,"Ancient temples, serene deer-filled parks, and tranquil gardens offer a peaceful escape, inviting you to wander and reflect in harmony with nature.",Mid-range,4.88,413,climate|cost|wtc_ratings,3,Temperate,16.25,meteostat,5,2,4,1,2,4,3,3,4,3.11,True,True,False,False,16.25,12766.8,,7.16,6.0,24.0,33.0,1.0,,,,,,,,77.03,25.86,81.31,45.4,87.11,Expensive,1.131
b78d096a-87d0-4010-baac-e4879cab6aa9,Tbilisi,Georgia,asia,"Cobblestone streets wind through eclectic neighborhoods, where vibrant markets and ancient architecture create a welcoming blend of history and modern charm.",Budget,4.87,414,cost|wtc_ratings,2,Unknown,,meteostat,4,3,3,1,3,4,3,3,3,3.0,True,True,True,False,,,,,,,,,,,,,,,,30.18,9.26,26.44,27.88,31.15,Budget,1.032
e67d1cf4-1acd-410c-9173-6857f6c89332,Minneapolis,United States,north_america,"A city with vibrant arts scenes, scenic lakeside parks, and diverse neighborhoods, offering a welcoming mix of culture and natural beauty.",Mid-range,4.87,415,climate|cost|wtc_ratings,3,Cool,8.27,meteostat,4,3,4,2,3,4,3,4,2,3.22,True,True,True,False,8.27,0.0,,5.76,6.0,0.0,90.0,0.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
19ad6eea-d5b7-4468-8ed3-79e4c795bb7a,Matera,Italy,europe,"Winding stone streets and ancient cave dwellings create an atmosphere of timeless mystery, inviting you to explore its unique history and charm.",Mid-range,4.87,416,climate|cost|wtc_ratings,3,Temperate,14.74,meteostat,5,2,3,1,2,4,3,3,4,3.0,True,True,False,False,14.74,1676.2,,7.31,9.0,17.0,26.0,0.0,,,,,,,,66.47,20.55,57.95,70.58,61.74,Expensive,0.929
3f80a914-4217-4ee3-87a7-657e5480fea4,Keswick,United Kingdom,europe,"Surrounded by majestic peaks and serene lakes, this charming town offers a peaceful escape with invigorating hikes and quaint local shops.",Mid-range,4.86,417,climate|cost|wtc_ratings,3,Temperate,10.24,meteostat,3,4,5,2,2,3,3,2,4,3.11,True,True,False,False,10.24,1641.9,3.64,6.59,6.0,9.0,38.0,0.0,,,,,,,,69.65,31.84,56.58,76.79,88.78,Expensive,1.275
1e1b5cd7-966e-419c-a2d4-c9fe088a9289,Bratislava,Slovakia,europe,"Charming cobblestone streets and lively squares invite you to explore colorful facades, historic landmarks, and cozy cafés offering a warm, welcoming vibe.",Mid-range,4.86,418,climate|cost|wtc_ratings,3,Temperate,11.56,meteostat,4,3,3,1,3,3,3,3,3,2.89,True,True,False,False,11.56,1048.8,2.86,6.79,7.0,9.0,75.0,0.0,,,,,,,,44.68,16.11,39.74,36.08,54.7,Mid-range,1.224
f7812d83-a0ca-428a-9b98-a6ee705b3925,Gorée Island,Senegal,africa,"Charming cobblestone streets, vibrant colonial architecture, and a poignant history create a deeply moving and enriching experience by the ocean.",Mid-range,4.86,419,climate|cost|wtc_ratings,3,Tropical/Hot,24.88,meteostat,5,2,3,2,1,3,2,1,4,2.56,True,False,False,False,24.88,6700.7,8.0,9.8,1.0,76.0,0.0,31.0,,,,,,,,50.25,22.97,42.17,46.22,23.45,Mid-range,0.467
3c17a4a0-29e4-4aba-aaba-8f6e831349f1,Lübeck,Germany,europe,Charming cobblestone streets lined with medieval architecture and the scent of marzipan create an inviting and cozy atmosphere for exploration.,Mid-range,4.86,420,climate|cost|wtc_ratings,3,Cool,9.7,meteostat,4,2,3,2,3,4,3,3,3,3.0,True,True,False,False,9.7,9033.2,4.48,7.21,7.0,84.0,86.0,0.0,,,,,,,,65.58,27.62,52.31,60.91,103.08,Expensive,1.572
7071cc05-1440-4931-88dc-3fa5a4cc15d2,Siena,Italy,europe,"Medieval streets wind through sunlit squares, where the aroma of fresh pasta mingles with the echoes of vibrant local life.",Mid-range,4.86,421,climate|cost|wtc_ratings,3,Temperate,14.08,meteostat,5,2,3,1,2,4,3,3,4,3.0,True,True,False,False,14.08,2300.3,,7.29,8.0,17.0,41.0,0.0,,,,,,,,66.47,20.55,57.95,70.58,61.74,Expensive,0.929
43bf31e6-e12e-4752-abdf-87472616ead1,Dallas,United States,north_america,"A lively mix of modern skyscrapers and historic districts, this city offers a dynamic atmosphere with vibrant arts, cuisine, and culture.",Mid-range,4.84,422,climate|cost|wtc_ratings,3,Warm/Mediterranean,20.47,meteostat,4,3,2,1,4,4,3,4,2,3.0,True,True,True,False,20.47,13730.2,,7.44,4.0,84.0,16.0,42.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
955899e4-7ccb-4b6a-a85c-a9b73efe6876,Bruges,Belgium,europe,"Cobblestone streets lined with medieval architecture and the aroma of fresh waffles create a charming and nostalgic atmosphere, perfect for leisurely exploration.",Mid-range,4.84,423,climate|cost|wtc_ratings,3,Temperate,11.34,meteostat,5,2,3,1,3,4,3,3,4,3.11,True,True,False,False,11.34,2424.0,,6.72,8.0,17.0,67.0,0.0,,,,,,,,72.61,25.79,63.32,78.63,79.72,Expensive,1.098
7ca9e565-db06-4228-ac03-c57d8d757227,Carcassonne,France,europe,"Strolling through cobbled streets surrounded by medieval walls, you feel transported to another era, with vibrant markets and cozy restaurants at every turn.",Mid-range,4.83,424,climate|cost|wtc_ratings,3,Temperate,14.22,meteostat,5,2,3,1,2,4,3,3,4,3.0,True,True,False,False,14.22,0.0,4.99,7.63,7.0,0.0,48.0,0.0,,,,,,,,74.13,25.33,73.64,71.84,85.41,Expensive,1.152
58563b14-ffba-4104-88ce-0ba065f5d6ed,Ghent,Belgium,europe,"Charming canals and medieval architecture create a cozy atmosphere, inviting you to wander through cobblestone streets and discover hidden corners filled with history.",Mid-range,4.83,425,climate|cost|wtc_ratings,3,Temperate,11.17,meteostat,5,2,3,1,4,4,3,4,2,3.11,True,True,False,False,11.17,2307.2,,6.67,7.0,17.0,66.0,0.0,,,,,,,,72.61,25.79,63.32,78.63,79.72,Expensive,1.098
d1fdface-d3c3-45fe-b7ec-ecf1aebec736,Calgary,Canada,north_america,"A dynamic blend of urban sophistication and stunning natural landscapes, where vibrant arts scenes meet the majestic Rockies under vast blue skies.",Mid-range,4.81,426,climate|cost|wtc_ratings,3,Cool,4.63,meteostat,4,4,5,1,3,3,3,4,3,3.33,True,True,True,False,4.63,5212.6,,4.66,8.0,84.0,110.0,0.0,,,,,,,,70.22,34.33,70.01,67.86,87.98,Expensive,1.253
5f55fdd8-3af4-485a-8a31-5974963a257f,Tallinn,Estonia,europe,"Medieval lanes, vibrant markets, and the scent of fresh pastries create an enchanting atmosphere that's both historic and inviting.",Mid-range,4.81,427,climate|cost|wtc_ratings,3,Cool,6.71,meteostat,4,2,3,2,3,4,3,4,3,3.11,True,True,True,False,6.71,1341.6,,5.37,7.0,17.0,102.0,0.0,,,,,,,,53.68,16.37,42.29,56.43,63.46,Mid-range,1.182
f69c75d8-329c-4769-bda1-ea15a27dcc33,Hallstatt,Austria,europe,"Nestled by a serene lake, this picturesque village enchants with its cobblestone streets, alpine views, and a tranquil, timeless atmosphere.",Mid-range,4.81,428,climate|cost|wtc_ratings,3,Temperate,10.19,meteostat,4,3,5,2,2,3,3,2,4,3.11,True,False,False,False,10.19,2875.2,4.06,6.48,6.0,9.0,34.0,0.0,,,,,,,,71.04,27.13,65.88,66.03,77.25,Expensive,1.087
8487babf-ddba-48fa-aaa9-d8bbf60b7d73,Vilnius,Lithuania,europe,"Charming cobblestone streets and baroque architecture blend with a youthful energy, offering a cozy yet vibrant atmosphere perfect for leisurely exploration.",Budget,4.81,429,climate|cost|wtc_ratings,3,Cool,7.67,meteostat,4,2,3,2,3,3,3,3,3,2.89,True,True,False,False,7.67,9591.5,4.98,6.63,6.0,84.0,96.0,0.0,,,,,,,,45.65,15.01,36.18,46.64,58.74,Mid-range,1.287
5eb2414d-ccc4-4665-b86a-f463c43a9c1b,Belfast,United Kingdom,europe,"Cozy pubs, historic streets, and the lively spirit of its people create an inviting and culturally rich atmosphere full of stories.",Mid-range,4.79,430,climate|cost|wtc_ratings,3,Temperate,10.39,meteostat,4,3,3,2,3,4,3,4,2,3.11,True,True,True,False,10.39,2778.6,,6.33,7.0,17.0,41.0,0.0,,,,,,,,69.65,31.84,56.58,76.79,88.78,Expensive,1.275
900f7bad-dc7e-4017-a6a9-16e3211d110b,Nagoya,Japan,asia,"A city where modern skyscrapers meet historic castles, offering a rich blend of tradition and innovation with a laid-back vibe.",Luxury,4.78,431,climate|cost|wtc_ratings,3,Temperate,16.6,meteostat,4,2,3,1,3,4,3,4,2,2.89,True,True,False,False,16.6,23324.0,6.06,8.54,5.0,83.0,48.0,16.0,,,,,,,,77.03,25.86,81.31,45.4,87.11,Expensive,1.131
12ffe1e2-6387-46d6-8bbb-267855faf5f8,Phnom Penh,Cambodia,asia,"Bustling streets filled with the aroma of street food, vibrant markets, and a rich tapestry of history create an unforgettable atmosphere.",Budget,4.76,432,climate|cost|wtc_ratings,3,Tropical/Hot,28.57,meteostat,4,3,2,1,3,4,2,3,2,2.67,True,True,True,False,28.57,12423.8,6.97,8.45,1.0,46.0,0.0,107.0,,,,,,,,49.11,15.68,50.61,22.9,13.32,Mid-range,0.271
2dddf603-1db5-4f2f-a38b-0ca221a2c029,Niagara Falls,Canada,north_america,"Roaring waters cascade with breathtaking power, mist hangs in the air, and the vibrant energy of nature leaves you in awe.",Mid-range,4.76,433,climate|cost|wtc_ratings,3,Cool,9.74,meteostat,3,4,5,2,3,3,3,3,2,3.11,True,True,False,False,9.74,0.0,,6.24,8.0,0.0,84.0,0.0,,,,,,,,70.22,34.33,70.01,67.86,87.98,Expensive,1.253
b5e5c850-d1b7-4e4e-a033-6d3ca99ec5f2,Aarhus,Denmark,europe,"Charming streets lined with modern architecture and cozy cafes create a welcoming atmosphere, with a vibrant cultural scene that feels refreshingly authentic.",Mid-range,4.75,434,climate|cost|wtc_ratings,3,Cool,9.38,meteostat,4,2,3,3,3,4,3,4,3,3.22,True,True,False,False,9.38,1262.7,,6.17,7.0,9.0,90.0,0.0,,,,,,,,84.12,33.23,68.6,98.75,99.45,Expensive,1.182
a3c96500-b77a-4133-bc7d-cca24a7e5ae6,St. Louis,United States,north_america,"A fusion of historic charm and modern vibrancy, with leafy parks, jazz-filled streets, and the iconic arch creating a welcoming urban atmosphere.",Mid-range,4.74,435,climate|cost|wtc_ratings,3,Temperate,13.83,meteostat,4,3,3,1,3,4,3,4,2,3.0,True,True,True,False,13.83,0.0,,7.03,5.0,0.0,66.0,1.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
