id,city,country,region,short_description,latitude_x,longitude_x,budget_level,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,ideal_weekend,ideal_short_trip,ideal_one_week,ideal_long_trip,composite_score,city_country,station_id,latitude_y,longitude_y,meteo_avg_temp_c,meteo_min_temp_c,meteo_max_temp_c,meteo_extreme_min_c,meteo_extreme_max_c,meteo_annual_precip_mm,meteo_avg_pres_hpa,meteo_total_sun_h,meteo_avg_daily_sun_h,meteo_avg_comfort,meteo_best_comfort,meteo_wet_months,meteo_cold_months,meteo_hot_months,meteo_years_of_data,meteo_data_coverage_pct,meteo_best_comfort_month,wtc_warmest_month,image_count,avg_text_quality,avg_colorfulness,avg_brightness,avg_contrast,avg_sharpness,avg_attractiveness,image_score,col_rank,col_cost_of_living_index,col_rent_index,col_cost_plus_rent_index,col_groceries_index,col_restaurant_index,col_purchasing_power_index,col_affordability_tier,col_value_score,col_has_complete_indices,climate_avg_temp_c,climate_source,wtc_composite,master_travel_score,climate_zone,data_sources,source_count,rank_overall
5f55fdd8-3af4-485a-8a31-5974963a257f,Tallinn,Estonia,europe,"Medieval lanes, vibrant markets, and the scent of fresh pastries create an enchanting atmosphere that's both historic and inviting.",59.4372155,24.7453688,Mid-range,4,2,3,2,3,4,3,4,3,True,True,True,False,3.11,Estonia,EETN0,59.4133,24.8328,6.71,-14.6,25.0,-27.0,33.7,1341.6,1012.73,0.0,,5.37,9.85,17.0,102.0,0.0,14.0,100.0,7.0,7,,,,,,,,,38,53.68,16.37,36.19,42.29,56.43,63.46,Mid-range,1.182,True,6.71,meteostat,3.111111111111111,0.4655,Cool,climate|cost|wtc_ratings,3,403
1a3cc3d3-d65f-481f-acc0-424bd9c3210e,Richmond,United States,north_america,"Historic streets lined with charming brick buildings, vibrant art scenes, and the gentle flow of the James River create a welcoming atmosphere.",37.5385087,-77.43428,Mid-range,4,3,3,2,3,4,3,3,3,True,True,True,False,3.11,United States,72401,37.5167,-77.3167,15.69,-6.1,34.9,-19.3,40.6,16468.0,1017.94,0.0,,6.99,9.8,82.0,57.0,3.0,14.0,100.0,5.0,7,,,,,,,,,132,70.13,42.07,56.98,70.37,70.07,106.34,Expensive,1.516,True,15.69,meteostat,3.111111111111111,0.4653,Temperate,climate|cost|wtc_ratings,3,404
77b02e0f-770c-4fa7-b0a5-7cde588b203d,Québec City,Canada,north_america,"Cobblestone streets and historic architecture create a charming, old-world atmosphere, while the aroma of fresh pastries fills the crisp air.",46.8137431,-71.2084061,Mid-range,5,3,4,2,3,4,3,3,3,True,True,True,False,3.33,Canada,71578,46.84,-71.2,6.85,-18.9,28.9,-30.1,38.6,15373.3,1015.02,0.0,,5.0,9.67,80.0,48.0,0.0,14.0,53.8,7.0,7,,,,,,,,,24,70.22,34.33,53.4,70.01,67.86,87.98,Expensive,1.253,True,6.85,meteostat,3.3333333333333335,0.4642,Cool,climate|cost|wtc_ratings,3,405
2278b395-3809-4d23-b74d-2e6ebfdce2ed,Sighisoara,Romania,europe,"Cobblestone streets and colorful medieval towers create a fairy-tale setting, inviting you to wander and uncover centuries-old secrets around every corner.",46.2202037,24.7934483,Budget,5,3,3,1,2,3,2,2,4,True,True,False,False,2.78,Romania,15189,46.2333,24.5667,10.3,-5.8,30.2,-21.9,36.2,1809.6,1017.26,0.0,,6.39,9.91,17.0,46.0,0.0,8.0,100.0,8.0,7,,,,,,,,,103,35.24,10.17,23.49,31.38,30.02,48.12,Mid-range,1.365,True,10.3,meteostat,2.7777777777777777,0.4641,Temperate,climate|cost|wtc_ratings,3,406
f7812d83-a0ca-428a-9b98-a6ee705b3925,Gorée Island,Senegal,africa,"Charming cobblestone streets, vibrant colonial architecture, and a poignant history create a deeply moving and enriching experience by the ocean.",14.66720465,-17.398356301764487,Mid-range,5,2,3,2,1,3,2,1,4,True,False,False,False,2.56,Senegal,61641,14.7333,-17.5,24.88,16.5,32.9,10.2,39.4,6700.7,1012.58,37990.0,8.0,9.8,10.0,76.0,0.0,31.0,14.0,100.0,1.0,10,,,,,,,,,107,50.25,22.97,37.46,42.17,46.22,23.45,Mid-range,0.467,True,24.88,meteostat,2.5555555555555554,0.4637,Tropical/Hot,climate|cost|wtc_ratings,3,407
031fc396-76f4-4789-ad26-26a0ca29b267,Washington DC,United States,north_america,"Monument-lined streets, vibrant museums, and lively neighborhoods create an engaging atmosphere, blending history with modern culture and diverse culinary experiences.",38.8950368,-77.0365427,Mid-range,5,2,3,1,3,4,3,5,2,True,True,True,False,3.11,United States,72405,38.85,-77.0333,15.62,-5.8,34.2,-14.9,40.6,15350.0,1017.57,0.0,,6.91,9.78,84.0,57.0,6.0,14.0,100.0,9.0,7,,,,,,,,,132,70.13,42.07,56.98,70.37,70.07,106.34,Expensive,1.516,True,15.62,meteostat,3.111111111111111,0.4637,Temperate,climate|cost|wtc_ratings,3,408
de902972-e11c-42e8-858a-a3bf3cca5af4,Khiva,Uzbekistan,asia,"Wander through ancient, sun-drenched streets surrounded by intricately carved minarets and walls, where history whispers from every corner and time feels suspended.",41.3776893,60.3620006,Budget,5,2,3,1,2,3,2,2,4,True,True,False,False,2.67,Uzbekistan,38396,41.5667,60.5667,13.73,-11.7,39.4,-20.1,45.4,1904.0,1017.64,0.0,,6.55,9.92,81.0,69.0,19.0,14.0,100.0,5.0,7,,,,,,,,,134,27.31,9.29,18.86,26.83,24.22,22.37,Budget,0.819,True,13.73,meteostat,2.6666666666666665,0.4636,Temperate,climate|cost|wtc_ratings,3,409
ae4f0783-8381-40aa-a59f-21ac90f3ac43,Leipzig,Germany,europe,"Charming cobblestone streets, vibrant arts scene, and lively music venues create a welcoming vibe that's both culturally rich and refreshingly laid-back.",51.3406321,12.3747329,Mid-range,4,2,3,1,4,4,3,4,2,True,True,True,False,3.0,Germany,10471,51.3167,12.4167,10.48,-7.6,28.5,-20.6,38.4,8372.0,1016.21,21127.48,4.66,7.29,10.0,84.0,83.0,0.0,14.0,100.0,6.0,8,,,,,,,,,44,65.58,27.62,47.78,52.31,60.91,103.08,Expensive,1.572,True,10.48,meteostat,3.0,0.4608,Temperate,climate|cost|wtc_ratings,3,410
e67d1cf4-1acd-410c-9173-6857f6c89332,Minneapolis,United States,north_america,"A city with vibrant arts scenes, scenic lakeside parks, and diverse neighborhoods, offering a welcoming mix of culture and natural beauty.",44.9772995,-93.2654692,Mid-range,4,3,4,2,3,4,3,4,2,True,True,True,False,3.22,United States,KMIC0,45.062,-93.3539,8.27,-19.2,31.1,-33.9,38.9,0.0,1015.68,0.0,,5.76,9.97,0.0,90.0,0.0,14.0,100.0,6.0,7,,,,,,,,,132,70.13,42.07,56.98,70.37,70.07,106.34,Expensive,1.516,True,8.27,meteostat,3.2222222222222223,0.4601,Cool,climate|cost|wtc_ratings,3,411
0db57fc8-4359-415e-b18c-9b9da6d98e3d,Debrecen,Hungary,europe,"Tree-lined streets, charming squares, and a blend of old-world charm with modern vibrancy create a welcoming and relaxed atmosphere.",47.531399,21.6259782,Budget,3,2,3,1,3,3,3,3,3,True,True,False,False,2.67,Hungary,12882,47.4833,21.6,11.6,-9.6,31.1,-16.6,38.5,7388.0,1016.72,32326.95,6.8,7.7,10.0,81.0,77.0,0.0,14.0,100.0,6.0,8,,,,,,,,,51,40.66,11.91,27.18,35.19,32.82,51.98,Mid-range,1.278,True,11.6,meteostat,2.6666666666666665,0.4601,Temperate,climate|cost|wtc_ratings,3,412
4311c598-a756-4776-ab4a-aab47d5252b7,Rennes,France,europe,"Charming streets lined with timber-framed houses, lively markets, and a vibrant student atmosphere create a welcoming and dynamic experience.",48.1113387,-1.6800198,Mid-range,4,2,3,2,3,4,3,3,3,True,True,False,False,3.0,France,7130,48.0667,-1.7333,12.29,-0.7,28.1,-8.6,40.5,9497.0,1017.05,26422.0,5.17,8.09,10.0,83.0,66.0,0.0,14.0,100.0,6.0,7,,,,,,,,,42,74.13,25.33,51.26,73.64,71.84,85.41,Expensive,1.152,True,12.29,meteostat,3.0,0.4599,Temperate,climate|cost|wtc_ratings,3,413
19ad6eea-d5b7-4468-8ed3-79e4c795bb7a,Matera,Italy,europe,"Winding stone streets and ancient cave dwellings create an atmosphere of timeless mystery, inviting you to explore its unique history and charm.",40.4476419,16.47357384028852,Mid-range,5,2,3,1,2,4,3,3,4,True,True,False,False,3.0,Italy,16314,40.6753,16.6561,14.74,1.3,33.0,-3.5,39.5,1676.2,1017.72,0.0,,7.31,9.88,17.0,26.0,0.0,8.0,100.0,9.0,7,,,,,,,,,59,66.47,20.55,44.95,57.95,70.58,61.74,Expensive,0.929,True,14.74,meteostat,3.0,0.4595,Temperate,climate|cost|wtc_ratings,3,414
3c17a4a0-29e4-4aba-aaba-8f6e831349f1,Lübeck,Germany,europe,Charming cobblestone streets lined with medieval architecture and the scent of marzipan create an inviting and cozy atmosphere for exploration.,53.866444,10.684738,Mid-range,4,2,3,2,3,4,3,3,3,True,True,False,False,3.0,Germany,10156,53.8167,10.7,9.7,-6.8,27.3,-20.1,37.9,9033.2,1015.0,22910.7,4.48,7.21,10.0,84.0,86.0,0.0,14.0,100.0,7.0,8,,,,,,,,,44,65.58,27.62,47.78,52.31,60.91,103.08,Expensive,1.572,True,9.7,meteostat,3.0,0.4592,Cool,climate|cost|wtc_ratings,3,415
7071cc05-1440-4931-88dc-3fa5a4cc15d2,Siena,Italy,europe,"Medieval streets wind through sunlit squares, where the aroma of fresh pasta mingles with the echoes of vibrant local life.",43.16720595,11.467561040475552,Mid-range,5,2,3,1,2,4,3,3,4,True,True,False,False,3.0,Italy,16172,43.4667,11.85,14.08,-2.0,34.8,-6.6,39.0,2300.3,1016.55,0.0,,7.29,10.0,17.0,41.0,0.0,11.0,100.0,8.0,8,,,,,,,,,59,66.47,20.55,44.95,57.95,70.58,61.74,Expensive,0.929,True,14.08,meteostat,3.0,0.4591,Temperate,climate|cost|wtc_ratings,3,416
ba72b976-10f9-4415-a818-32cf17d8e649,Copenhagen,Denmark,europe,"Charming canals, vibrant neighborhoods, and a seamless blend of modern design with historic architecture create a cozy yet dynamic atmosphere.",55.6867243,12.5700724,Mid-range,5,2,3,2,4,4,3,5,2,True,True,True,False,3.33,Denmark,6186,55.6833,12.5333,9.93,-5.4,25.9,-8.0,30.8,9503.0,1014.17,0.0,,6.1,9.78,82.0,86.0,0.0,14.0,100.0,7.0,8,,,,,,,,,33,84.12,33.23,60.26,68.6,98.75,99.45,Expensive,1.182,True,9.93,meteostat,3.3333333333333335,0.4586,Cool,climate|cost|wtc_ratings,3,417
976ddd49-62ec-4b58-8ef1-d079b2f6bcdf,Chisinau,Moldova,europe,"Tree-lined streets and Soviet-era architecture mix with lively markets and cozy wine bars, offering a unique and welcoming vibe.",47.0245117,28.8322923,Budget,3,2,3,1,3,3,2,3,3,True,True,False,False,2.56,Moldova,33815,47.0167,28.9833,11.4,-10.5,32.6,-17.2,37.4,7642.5,1016.27,32891.0,6.42,7.57,10.0,81.0,77.0,0.0,14.0,100.0,5.0,8,,,,,,,,,80,30.35,8.7,20.2,24.96,27.1,33.43,Budget,1.101,True,11.4,meteostat,2.5555555555555554,0.4585,Temperate,climate|cost|wtc_ratings,3,418
12ffe1e2-6387-46d6-8bbb-267855faf5f8,Phnom Penh,Cambodia,asia,"Bustling streets filled with the aroma of street food, vibrant markets, and a rich tapestry of history create an unforgettable atmosphere.",11.5730391,104.857807,Budget,4,3,2,1,3,4,2,3,2,True,True,True,False,2.67,Cambodia,48991,11.55,104.85,28.57,20.4,37.5,3.0,40.0,12423.8,1008.67,14608.0,6.97,8.45,10.0,46.0,0.0,107.0,14.0,100.0,1.0,4,,,,,,,,,22,49.11,15.68,33.44,50.61,22.9,13.32,Mid-range,0.271,True,28.57,meteostat,2.6666666666666665,0.4584,Tropical/Hot,climate|cost|wtc_ratings,3,419
3f80a914-4217-4ee3-87a7-657e5480fea4,Keswick,United Kingdom,europe,"Surrounded by majestic peaks and serene lakes, this charming town offers a peaceful escape with invigorating hikes and quaint local shops.",54.6009812,-3.1375822,Mid-range,3,4,5,2,2,3,3,2,4,True,True,False,False,3.11,United Kingdom,3220,54.9333,-2.9667,10.24,-0.7,22.2,-9.5,34.4,1641.9,1012.75,1773.28,3.64,6.59,10.0,9.0,38.0,0.0,6.0,100.0,6.0,7,,,,,,,,,131,69.65,31.84,51.93,56.58,76.79,88.78,Expensive,1.275,True,10.24,meteostat,3.111111111111111,0.4582,Temperate,climate|cost|wtc_ratings,3,420
6ee0fe94-2e9b-46ef-8bfc-5e218132332b,Dhaka,Bangladesh,asia,"A whirlwind of vibrant street life, bustling markets, and a rich tapestry of history and culture, offering endless sensory experiences.",23.7643863,90.3890144,Budget,4,2,2,1,3,4,2,3,1,False,True,True,False,2.44,Bangladesh,41923,23.7667,90.3833,26.04,12.3,36.4,10.8,40.6,24120.5,1007.73,21973.0,5.17,8.8,10.0,80.0,0.0,77.0,14.0,97.5,1.0,5,,,,,,,,,11,33.13,4.42,19.67,30.41,21.7,25.3,Budget,0.764,True,26.04,meteostat,2.4444444444444446,0.4581,Tropical/Hot,climate|cost|wtc_ratings,3,421
39e15d15-ec4c-4ba9-9cd5-6775945aad8f,Dublin,Ireland,europe,"Charming cobblestone streets, lively pubs filled with music, and a rich tapestry of history create a welcoming and vibrant atmosphere.",53.3493795,-6.2605593,Mid-range,4,2,3,2,4,4,3,4,2,True,True,True,False,3.11,Ireland,3969,53.4333,-6.25,9.63,-3.4,21.9,-12.1,29.1,10889.0,1013.35,21103.0,4.13,7.2,10.0,82.0,91.0,0.0,14.0,100.0,7.0,7,,,,,,,,,57,76.05,42.08,60.13,62.1,80.4,82.27,Expensive,1.082,True,9.63,meteostat,3.111111111111111,0.4577,Cool,climate|cost|wtc_ratings,3,422
d1fdface-d3c3-45fe-b7ec-ecf1aebec736,Calgary,Canada,north_america,"A dynamic blend of urban sophistication and stunning natural landscapes, where vibrant arts scenes meet the majestic Rockies under vast blue skies.",51.0456064,-114.057541,Mid-range,4,4,5,1,3,3,3,4,3,True,True,True,False,3.33,Canada,DHKZ6,51.11,-114.0,4.63,-23.7,26.9,-34.4,36.7,5212.6,1014.49,0.0,,4.66,9.03,84.0,110.0,0.0,14.0,100.0,8.0,7,,,,,,,,,24,70.22,34.33,53.4,70.01,67.86,87.98,Expensive,1.253,True,4.63,meteostat,3.3333333333333335,0.4574,Cool,climate|cost|wtc_ratings,3,423
1eff31fe-7c4b-4c44-8903-21af5c9cee6f,Uluru,Australia,oceania,"The vast, red desert landscape is both humbling and awe-inspiring, with sunsets casting a magical glow over the ancient rock formations.",-25.3455545,131.0369615,Luxury,4,4,5,1,1,3,3,1,5,False,True,True,False,3.0,Australia,94462,-25.2,131.0,22.67,1.0,42.4,-3.5,47.1,3123.6,1015.02,0.0,,8.27,9.87,70.0,0.0,10.0,14.0,21.6,4.0,1,,,,,,,,,6,77.75,36.84,58.57,77.44,72.95,104.63,Expensive,1.346,True,22.67,meteostat,3.0,0.4563,Warm/Mediterranean,climate|cost|wtc_ratings,3,424
955899e4-7ccb-4b6a-a85c-a9b73efe6876,Bruges,Belgium,europe,"Cobblestone streets lined with medieval architecture and the aroma of fresh waffles create a charming and nostalgic atmosphere, perfect for leisurely exploration.",51.2085526,3.226772,Mid-range,5,2,3,1,3,4,3,3,4,True,True,False,False,3.11,Belgium,6418,51.35,3.2,11.34,-0.4,23.2,-6.6,34.9,2424.0,1015.64,0.0,,6.72,9.49,17.0,67.0,0.0,14.0,100.0,8.0,8,,,,,,,,,14,72.61,25.79,50.67,63.32,78.63,79.72,Expensive,1.098,True,11.34,meteostat,3.111111111111111,0.455,Temperate,climate|cost|wtc_ratings,3,425
43bf31e6-e12e-4752-abdf-87472616ead1,Dallas,United States,north_america,"A lively mix of modern skyscrapers and historic districts, this city offers a dynamic atmosphere with vibrant arts, cuisine, and culture.",32.7762719,-96.7968559,Mid-range,4,3,2,1,4,4,3,4,2,True,True,True,False,3.0,United States,72258,32.8471,-96.8518,20.47,0.3,40.5,-16.6,44.4,13730.2,1016.0,0.0,,7.44,9.72,84.0,16.0,42.0,14.0,98.8,4.0,7,,,,,,,,,132,70.13,42.07,56.98,70.37,70.07,106.34,Expensive,1.516,True,20.47,meteostat,3.0,0.4548,Warm/Mediterranean,climate|cost|wtc_ratings,3,426
58563b14-ffba-4104-88ce-0ba065f5d6ed,Ghent,Belgium,europe,"Charming canals and medieval architecture create a cozy atmosphere, inviting you to wander through cobblestone streets and discover hidden corners filled with history.",51.0538286,3.7250121,Mid-range,5,2,3,1,4,4,3,4,2,True,True,False,False,3.11,Belgium,6434,50.9833,3.8167,11.17,-2.0,27.2,-8.7,38.2,2307.2,1016.45,0.0,,6.67,9.79,17.0,66.0,0.0,14.0,100.0,7.0,8,,,,,,,,,14,72.61,25.79,50.67,63.32,78.63,79.72,Expensive,1.098,True,11.17,meteostat,3.111111111111111,0.454,Temperate,climate|cost|wtc_ratings,3,427
f69c75d8-329c-4769-bda1-ea15a27dcc33,Hallstatt,Austria,europe,"Nestled by a serene lake, this picturesque village enchants with its cobblestone streets, alpine views, and a tranquil, timeless atmosphere.",47.5621698,13.6486697,Mid-range,4,3,5,2,2,3,3,2,4,True,False,False,False,3.11,Austria,11357,47.7333,13.45,10.19,-2.7,27.4,-12.4,35.0,2875.2,1017.67,1853.3,4.06,6.48,10.0,9.0,34.0,0.0,6.0,100.0,6.0,7,,,,,,,,,7,71.04,27.13,50.46,65.88,66.03,77.25,Expensive,1.087,True,10.19,meteostat,3.111111111111111,0.4533,Temperate,climate|cost|wtc_ratings,3,428
5eb2414d-ccc4-4665-b86a-f463c43a9c1b,Belfast,United Kingdom,europe,"Cozy pubs, historic streets, and the lively spirit of its people create an inviting and culturally rich atmosphere full of stories.",54.596391,-5.9301829,Mid-range,4,3,3,2,3,4,3,4,2,True,True,True,False,3.11,United Kingdom,3924,54.6,-5.8833,10.39,1.4,20.9,-6.0,29.0,2778.6,1012.13,0.0,,6.33,8.53,17.0,41.0,0.0,7.0,100.0,7.0,7,,,,,,,,,131,69.65,31.84,51.93,56.58,76.79,88.78,Expensive,1.275,True,10.39,meteostat,3.111111111111111,0.453,Temperate,climate|cost|wtc_ratings,3,429
b4770bbe-7d7e-400d-9e43-c208fad6fdee,Kaunas,Lithuania,europe,"Charming cobblestone streets, vibrant street art, and a laid-back vibe invite you to explore its rich history and creative energy.",54.8982139,23.9044817,Budget,4,2,3,1,3,3,3,3,3,True,True,False,False,2.78,Lithuania,26629,54.8833,23.8333,8.04,-13.8,28.5,-24.2,34.6,9160.5,1015.21,26051.0,5.08,6.77,10.0,83.0,95.0,0.0,14.0,100.0,6.0,8,,,,,,,,,72,45.65,15.01,31.29,36.18,46.64,58.74,Mid-range,1.287,True,8.04,meteostat,2.7777777777777777,0.4511,Cool,climate|cost|wtc_ratings,3,430
7ca9e565-db06-4228-ac03-c57d8d757227,Carcassonne,France,europe,"Strolling through cobbled streets surrounded by medieval walls, you feel transported to another era, with vibrant markets and cozy restaurants at every turn.",43.2130358,2.3491069,Mid-range,5,2,3,1,2,4,3,3,4,True,True,False,False,3.0,France,7635,43.2167,2.3167,14.22,-1.1,32.7,-7.2,43.0,0.0,1017.88,2279.5,4.99,7.63,10.0,0.0,48.0,0.0,14.0,98.2,7.0,7,,,,,,,,,42,74.13,25.33,51.26,73.64,71.84,85.41,Expensive,1.152,True,14.22,meteostat,3.0,0.4507,Temperate,climate|cost|wtc_ratings,3,431
2dddf603-1db5-4f2f-a38b-0ca221a2c029,Niagara Falls,Canada,north_america,"Roaring waters cascade with breathtaking power, mist hangs in the air, and the vibrant energy of nature leaves you in awe.",43.1065603,-79.0639039,Mid-range,3,4,5,2,3,3,3,3,2,True,True,False,False,3.11,Canada,KIAG0,43.1073,-78.9462,9.74,-16.0,29.8,-24.0,35.6,0.0,1016.46,0.0,,6.24,9.97,0.0,84.0,0.0,14.0,100.0,8.0,7,,,,,,,,,24,70.22,34.33,53.4,70.01,67.86,87.98,Expensive,1.253,True,9.74,meteostat,3.111111111111111,0.4501,Cool,climate|cost|wtc_ratings,3,432
794e7d71-b99b-415f-8b9c-790ec7773bd1,Isle of Skye,United Kingdom,europe,"Dramatic landscapes with rugged cliffs and serene lochs create an enchanting atmosphere, perfect for exploring nature and experiencing tranquil moments.",57.36300795,-6.302173669619252,Mid-range,3,4,5,3,1,3,3,1,5,False,True,True,False,3.11,United Kingdom,3022,57.4667,-7.3667,9.55,1.0,18.2,-5.0,24.0,3834.0,1009.9,0.0,,6.12,7.87,17.0,72.0,0.0,14.0,100.0,7.0,8,,,,,,,,,131,69.65,31.84,51.93,56.58,76.79,88.78,Expensive,1.275,True,9.55,meteostat,3.111111111111111,0.4488,Cool,climate|cost|wtc_ratings,3,433
df9fa1bf-f634-4f67-ba01-b4324b3b7768,Yamoussoukro,Ivory Coast,africa,"Wide avenues lined with palm trees lead to the awe-inspiring basilica, while the tranquil surroundings invite a leisurely exploration of local culture.",6.8200066,-5.2776034,Budget,4,2,3,1,2,3,2,3,3,True,True,False,False,2.56,Ivory Coast,65563,6.9,-5.35,26.26,15.1,37.9,9.5,40.0,14777.2,1010.9,8789.0,6.17,8.73,10.0,74.0,0.0,12.0,14.0,100.0,1.0,2,,,,,,,,,60,47.03,17.68,33.27,40.22,31.99,6.92,Mid-range,0.147,True,26.26,meteostat,2.5555555555555554,0.4486,Tropical/Hot,climate|cost|wtc_ratings,3,434
1c6eef16-2336-40a1-831c-7f079f7f8699,Cologne,Germany,europe,"Charming cobblestone streets, the majestic cathedral, and lively beer halls create a welcoming atmosphere filled with history and vibrant local culture.",50.938361,6.959974,Mid-range,4,2,3,1,4,4,3,4,2,True,True,True,False,3.0,Germany,D2968,50.9894,6.9777,11.95,-3.1,29.6,-13.6,41.1,10658.5,1016.49,0.0,,6.66,9.73,83.0,71.0,0.0,14.0,100.0,8.0,7,,,,,,,,,44,65.58,27.62,47.78,52.31,60.91,103.08,Expensive,1.572,True,11.95,meteostat,3.0,0.4482,Temperate,climate|cost|wtc_ratings,3,435
a3c96500-b77a-4133-bc7d-cca24a7e5ae6,St. Louis,United States,north_america,"A fusion of historic charm and modern vibrancy, with leafy parks, jazz-filled streets, and the iconic arch creating a welcoming urban atmosphere.",38.6280278,-90.1910154,Mid-range,4,3,3,1,3,4,3,4,2,True,True,True,False,3.0,United States,KCPS0,38.5707,-90.1562,13.83,-8.3,36.2,-24.4,41.7,0.0,1017.16,0.0,,7.03,9.91,0.0,66.0,1.0,14.0,100.0,5.0,7,,,,,,,,,132,70.13,42.07,56.98,70.37,70.07,106.34,Expensive,1.516,True,13.83,meteostat,3.0,0.4466,Temperate,climate|cost|wtc_ratings,3,436
54425ba9-ac85-490b-8064-4260eb382f2c,Nashville,United States,north_america,"Lively streets filled with music and friendly faces, where the aroma of Southern cuisine mingles with the vibrant energy of live performances.",36.1622767,-86.7742984,Mid-range,4,2,2,1,5,4,3,4,2,True,True,True,False,3.0,United States,72327,36.1167,-86.6833,16.32,-6.2,34.4,-18.2,42.8,18691.0,1017.96,0.0,,6.99,9.74,84.0,47.0,4.0,14.0,100.0,9.0,7,,,,,,,,,132,70.13,42.07,56.98,70.37,70.07,106.34,Expensive,1.516,True,16.32,meteostat,3.0,0.4458,Temperate,climate|cost|wtc_ratings,3,437
2ea04a64-c0d2-4cad-8923-b83c11109f4b,Oslo,Norway,europe,"Modern architecture meets stunning natural landscapes, with serene fjords and vibrant city life offering a unique blend of tranquility and excitement.",59.9133301,10.7389701,Luxury,4,3,4,2,3,4,4,4,3,True,True,True,False,3.44,Norway,1492,59.95,10.7167,7.24,-12.1,29.0,-20.5,34.6,12286.0,1011.66,17969.0,5.08,6.12,10.0,84.0,99.0,0.0,14.0,100.0,6.0,7,,,,,,,,,91,100.9,34.68,69.86,97.31,105.49,83.11,Premium,0.824,True,7.24,meteostat,3.4444444444444446,0.4452,Cool,climate|cost|wtc_ratings,3,438
ba4d54dd-0e8d-4039-aad9-1f246fdacadb,Skopje,North Macedonia,europe,"Wandering through eclectic streets, you'll encounter a blend of ancient history and modern quirks, with vibrant markets and grand statues at every turn.",41.9961816,21.4319213,Budget,4,3,3,1,3,3,2,3,3,True,True,False,False,2.78,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,90,31.38,6.06,19.51,26.95,21.02,35.44,Budget,1.129,True,,meteostat,2.7777777777777777,0.444,Unknown,cost|wtc_ratings,2,439
900f7bad-dc7e-4017-a6a9-16e3211d110b,Nagoya,Japan,asia,"A city where modern skyscrapers meet historic castles, offering a rich blend of tradition and innovation with a laid-back vibe.",35.1851045,136.8998438,Luxury,4,2,3,1,3,4,3,4,2,True,True,False,False,2.89,Japan,47636,35.1667,136.9667,16.6,-0.7,35.9,-5.2,40.3,23324.0,1014.78,30984.0,6.06,8.54,10.0,83.0,48.0,16.0,14.0,100.0,5.0,8,,,,,,,,,62,77.03,25.86,53.04,81.31,45.4,87.11,Expensive,1.131,True,16.6,meteostat,2.888888888888889,0.4437,Temperate,climate|cost|wtc_ratings,3,440
b896db96-451a-4b69-aa09-60c677573869,Nuremberg,Germany,europe,"Charming medieval streets, vibrant markets, and a rich history offer a delightful blend of old-world charm and modern vibrancy.",49.453872,11.077298,Mid-range,4,2,3,1,3,4,3,4,2,True,True,False,False,2.89,Germany,10763,49.5,11.05,10.21,-7.9,28.6,-20.7,38.4,8489.5,1017.16,25988.35,5.08,7.39,10.0,84.0,85.0,0.0,14.0,100.0,6.0,7,,,,,,,,,44,65.58,27.62,47.78,52.31,60.91,103.08,Expensive,1.572,True,10.21,meteostat,2.888888888888889,0.4434,Temperate,climate|cost|wtc_ratings,3,441
765ff37e-f3fa-48d4-9631-679279fd3045,Cardiff,United Kingdom,europe,"Charming streets lined with historic architecture and lively pubs create a welcoming atmosphere, where you can feel the city's rich cultural heartbeat.",51.4816546,-3.1791934,Mid-range,4,2,3,2,4,3,3,4,2,True,True,True,False,3.0,United Kingdom,3715,51.4,-3.35,11.17,1.1,23.8,-6.0,32.0,1985.1,1015.21,1762.73,3.62,6.79,10.0,9.0,68.0,0.0,14.0,100.0,6.0,7,,,,,,,,,131,69.65,31.84,51.93,56.58,76.79,88.78,Expensive,1.275,True,11.17,meteostat,3.0,0.4428,Temperate,climate|cost|wtc_ratings,3,442
b5e5c850-d1b7-4e4e-a033-6d3ca99ec5f2,Aarhus,Denmark,europe,"Charming streets lined with modern architecture and cozy cafes create a welcoming atmosphere, with a vibrant cultural scene that feels refreshingly authentic.",56.1496278,10.2134046,Mid-range,4,2,3,3,3,4,3,4,3,True,True,False,False,3.22,Denmark,6070,56.3,10.6167,9.38,-7.6,26.3,-18.4,32.2,1262.7,1013.92,0.0,,6.17,9.58,9.0,90.0,0.0,14.0,100.0,7.0,7,,,,,,,,,33,84.12,33.23,60.26,68.6,98.75,99.45,Expensive,1.182,True,9.38,meteostat,3.2222222222222223,0.4406,Cool,climate|cost|wtc_ratings,3,443
7f89f78c-acd0-4474-ba0b-f5a3480265f7,Lugano,Switzerland,europe,"Nestled by a serene lake and surrounded by lush mountains, this charming spot offers a delightful blend of Swiss and Italian cultures.",46.0050102,8.9520281,Luxury,3,3,5,2,3,4,4,3,4,True,True,True,False,3.44,Switzerland,6770,46.0,8.9667,13.49,-0.8,31.0,-8.5,34.8,21715.5,1016.45,30786.0,6.02,8.1,10.0,84.0,64.0,0.0,14.0,100.0,6.0,7,,,,,,,,,120,123.35,53.54,90.62,128.13,122.09,118.44,Premium,0.96,True,13.49,meteostat,3.4444444444444446,0.4403,Temperate,climate|cost|wtc_ratings,3,444
